,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,full_address
3431,16,1997,1,0,0,0,0,0,90,0,0,0,0,0,90,0,0,0,0,0,0,236A SERANGOON AVE 2 Singapore
3432,16,1990,1,1,0,0,0,0,85,0,0,0,42,33,10,0,0,0,0,0,0,237 BISHAN ST 22 Singapore
3433,13,1988,1,0,0,1,0,0,118,0,0,0,88,30,0,0,0,0,0,0,0,237 BT PANJANG RING RD Singapore
3434,4,1984,1,0,0,0,0,0,16,0,0,8,8,0,0,0,0,0,0,0,0,237 BT BATOK EAST AVE 5 Singapore
3435,11,1990,1,1,0,0,0,0,118,0,0,0,118,0,0,0,0,0,0,0,0,237 CHOA CHU KANG CTRL Singapore
3436,16,1998,1,1,0,1,0,0,120,0,0,0,60,60,0,0,0,0,0,0,0,237 COMPASSVALE WALK Singapore
3437,15,1983,1,0,0,1,0,0,125,0,0,0,0,0,125,0,0,0,0,0,0,237 HOUGANG ST 21 Singapore
3438,4,1981,1,1,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,237 JURONG EAST ST 21 Singapore
3439,9,1986,1,0,0,0,0,0,72,0,0,0,0,0,72,0,0,0,0,0,0,237 LOR 1 TOA PAYOH Singapore
3440,13,1992,1,0,0,0,0,0,48,0,0,0,0,0,48,0,0,0,0,0,0,237 PASIR RIS ST 21 Singapore
3441,11,1985,1,1,0,0,0,0,105,0,0,63,41,1,0,0,0,0,0,0,0,237 SERANGOON AVE 3 Singapore
3442,12,1984,1,0,0,1,0,0,132,0,0,66,66,0,0,0,0,0,0,0,0,237 TAMPINES ST 21 Singapore
3443,12,1984,1,0,0,0,0,0,102,0,0,50,44,8,0,0,0,0,0,0,0,237 YISHUN RING RD Singapore
3444,3,1990,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237A BISHAN ST 22 Singapore
3445,13,1990,1,1,0,1,0,0,76,0,0,0,0,0,76,0,0,0,0,0,0,238 BISHAN ST 22 Singapore
3446,13,1984,1,0,0,1,0,0,173,0,0,110,63,0,0,0,0,0,0,0,0,238 BT BATOK EAST AVE 5 Singapore
3447,12,1987,1,0,0,0,0,0,96,0,0,0,57,39,0,0,0,0,0,0,0,238 BT PANJANG RING RD Singapore
3448,4,1989,1,0,0,0,0,0,16,0,0,0,16,0,0,0,0,0,0,0,0,238 CHOA CHU KANG CTRL Singapore
3449,16,1998,1,0,0,1,0,0,137,0,0,0,92,45,0,0,0,0,0,0,0,238 COMPASSVALE WALK Singapore
3450,13,1983,1,1,0,1,0,0,116,0,0,0,22,94,0,0,0,0,0,0,0,238 HOUGANG AVE 1 Singapore
3451,25,1982,1,1,0,0,0,0,96,0,0,0,0,96,0,0,0,0,0,0,0,238 JURONG EAST ST 21 Singapore
3452,22,1986,1,0,0,0,0,0,126,0,0,0,42,84,0,0,0,0,0,0,0,238 LOR 1 TOA PAYOH Singapore
3453,13,1992,1,0,0,0,0,0,62,0,0,0,0,0,62,0,0,0,0,0,0,238 PASIR RIS ST 21 Singapore
3454,11,1984,1,1,0,1,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,238 SERANGOON AVE 2 Singapore
3455,4,1984,1,0,0,0,0,0,32,0,0,16,16,0,0,0,0,0,0,0,0,238 TAMPINES ST 21 Singapore
3456,12,1984,1,0,0,0,0,0,88,0,0,0,12,76,0,0,0,0,0,0,0,238 YISHUN RING RD Singapore
3457,5,1997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238A SERANGOON AVE 2 Singapore
3458,25,1990,1,1,0,0,0,0,96,0,0,0,84,12,0,0,0,0,0,0,0,239 BISHAN ST 22 Singapore
3459,13,1988,1,0,0,0,0,0,76,0,0,0,0,0,76,0,0,0,0,0,0,239 BT PANJANG RING RD Singapore
3460,13,1984,1,0,0,1,0,0,171,0,0,106,63,2,0,0,0,0,0,0,0,239 BT BATOK EAST AVE 5 Singapore
3461,4,1989,1,0,0,0,0,0,24,0,0,0,21,3,0,0,0,0,0,0,0,239 CHOA CHU KANG CTRL Singapore
3462,15,1998,1,0,0,0,0,0,98,0,0,0,42,56,0,0,0,0,0,0,0,239 COMPASSVALE WALK Singapore
3463,13,1984,1,0,0,0,0,0,133,0,0,0,121,12,0,0,0,0,0,0,0,239 HOUGANG ST 22 Singapore
3464,25,1982,1,0,0,0,0,0,96,0,0,0,0,96,0,0,0,0,0,0,0,239 JURONG EAST ST 21 Singapore
3465,22,1986,1,0,0,0,0,0,126,0,0,0,42,84,0,0,0,0,0,0,0,239 LOR 1 TOA PAYOH Singapore
3466,13,1992,1,0,0,0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,239 PASIR RIS ST 21 Singapore
3467,12,1984,1,0,0,1,0,0,88,0,0,0,88,0,0,0,0,0,0,0,0,239 SERANGOON AVE 2 Singapore
3468,4,1984,1,0,0,0,0,0,32,0,0,16,16,0,0,0,0,0,0,0,0,239 TAMPINES ST 21 Singapore
3469,4,1984,1,1,0,0,0,0,27,0,0,22,5,0,0,0,0,0,0,0,0,239 YISHUN RING RD Singapore
3470,1,1992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,239A PASIR RIS ST 21 Singapore
3471,10,1965,1,0,0,0,0,0,120,0,0,120,0,0,0,0,0,0,0,0,0,24 BALAM RD Singapore
3472,12,1970,1,1,0,0,0,0,124,0,0,122,0,2,0,0,0,0,0,0,0,24 BENDEMEER RD Singapore
3473,10,1963,1,0,0,0,0,0,119,0,30,88,1,0,0,0,0,0,0,0,0,24 BEO CRES Singapore
3474,12,1972,1,0,0,1,0,0,264,0,0,0,0,0,0,0,0,264,0,0,0,24 CHAI CHEE RD Singapore
3475,12,1976,1,0,0,0,0,0,150,0,0,146,0,4,0,0,0,0,0,0,0,24 EUNOS CRES Singapore
3476,4,2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24 GHIM MOH LINK Singapore
3477,14,1977,1,1,0,0,0,0,207,0,0,180,26,0,1,0,0,0,0,0,0,24 HOUGANG AVE 3 Singapore
3478,13,1976,1,0,0,1,0,0,191,0,0,166,24,0,1,0,0,0,0,0,0,24 MARSILING DR Singapore
3479,14,1978,1,0,0,1,0,0,156,0,0,130,26,0,0,0,0,0,0,0,0,24 NEW UPP CHANGI RD Singapore
3480,12,1973,1,1,0,0,0,0,144,0,0,144,0,0,0,0,0,0,0,0,0,24 SIN MING RD Singapore
3481,1,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24 ST. GEORGE'S LANE Singapore
3482,10,1962,1,0,0,0,0,0,111,0,26,81,3,0,0,0,0,0,1,0,0,24 TANGLIN HALT RD Singapore
3483,12,1980,1,0,0,0,0,0,110,0,0,0,110,0,0,0,0,0,0,0,0,24 TEBAN GDNS RD Singapore
3484,14,1974,1,0,0,0,0,0,130,0,0,0,130,0,0,0,0,0,0,0,0,24 TELOK BLANGAH CRES Singapore
3485,4,1949,1,0,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,24 TIONG BAHRU RD Singapore
3486,2,1998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24A SIN MING RD Singapore
3487,4,1990,1,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,240 BISHAN ST 22 Singapore
3488,12,1987,1,0,0,1,0,0,110,0,0,0,110,0,0,0,0,0,0,0,0,240 BT PANJANG RING RD Singapore
3489,13,1984,1,0,0,1,0,0,172,0,0,110,62,0,0,0,0,0,0,0,0,240 BT BATOK EAST AVE 5 Singapore
3490,16,1998,1,0,0,0,0,0,92,0,0,0,62,30,0,0,0,0,0,0,0,240 COMPASSVALE WALK Singapore
3491,15,1984,1,1,0,0,0,0,112,0,0,56,56,0,0,0,0,0,0,0,0,240 HOUGANG ST 22 Singapore
3492,11,1981,1,0,0,1,0,0,80,0,0,0,12,68,0,0,0,0,0,0,0,240 JURONG EAST ST 21 Singapore
3493,9,1985,1,0,0,0,0,0,48,0,0,0,0,0,48,0,0,0,0,0,0,240 LOR 1 TOA PAYOH Singapore
3494,13,1992,1,0,0,0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,240 PASIR RIS ST 21 Singapore
3495,12,1984,1,0,0,0,0,0,88,0,0,0,88,0,0,0,0,0,0,0,0,240 SERANGOON AVE 2 Singapore
3496,12,1983,1,0,0,0,0,0,110,0,0,66,44,0,0,0,0,0,0,0,0,240 TAMPINES ST 21 Singapore
3497,12,1984,1,0,0,0,0,0,110,0,0,0,16,94,0,0,0,0,0,0,0,240 YISHUN RING RD Singapore
3498,22,2019,1,0,0,0,0,0,63,0,0,63,0,0,0,0,0,0,0,0,0,240A JURONG EAST AVE 1 Singapore
3499,28,2019,1,0,0,0,0,0,162,0,0,0,0,0,0,0,0,81,81,0,0,240B JURONG EAST AVE 1 Singapore
3500,6,2019,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,240C JURONG EAST AVE 1 Singapore
3501,21,1990,1,1,0,0,0,0,100,0,0,0,66,24,10,0,0,0,0,0,0,241 BISHAN ST 22 Singapore
3502,13,1984,1,0,0,1,0,0,173,0,0,110,63,0,0,0,0,0,0,0,0,241 BT BATOK EAST AVE 5 Singapore
3503,11,1987,1,0,0,0,0,0,80,0,0,0,44,36,0,0,0,0,0,0,0,241 BT PANJANG RING RD Singapore
3504,16,1998,1,0,0,0,0,0,90,0,0,0,45,45,0,0,0,0,0,0,0,241 COMPASSVALE WALK Singapore
3505,12,1984,1,0,0,0,0,0,158,0,0,100,58,0,0,0,0,0,0,0,0,241 HOUGANG ST 22 Singapore
3506,13,1982,1,0,0,1,0,0,215,0,0,190,24,0,1,0,0,0,0,0,0,241 JURONG EAST ST 24 Singapore
3507,9,1988,1,0,0,0,0,0,64,0,0,0,48,16,0,0,0,0,0,0,0,241 KIM KEAT LINK Singapore
3508,13,1992,1,0,0,0,0,0,48,0,0,0,0,0,48,0,0,0,0,0,0,241 PASIR RIS ST 21 Singapore
3509,11,1985,1,0,0,0,0,0,124,0,0,76,48,0,0,0,0,0,0,0,0,241 SERANGOON AVE 3 Singapore
3510,12,1983,1,0,0,1,0,0,110,0,0,66,44,0,0,0,0,0,0,0,0,241 TAMPINES ST 21 Singapore
3511,10,1984,1,0,0,0,0,0,132,0,0,66,54,12,0,0,0,0,0,0,0,241 YISHUN RING RD Singapore
3512,5,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241A BT BATOK EAST AVE 5 Singapore
3513,5,1997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241A COMPASSVALE WALK Singapore
3514,11,1990,1,1,0,0,0,0,70,0,0,0,24,46,0,0,0,0,0,0,0,242 BISHAN ST 22 Singapore
3515,12,1987,1,0,0,1,0,0,88,0,0,0,48,40,0,0,0,0,0,0,0,242 BT PANJANG RING RD Singapore
3516,12,1984,1,1,0,0,0,0,136,0,0,68,68,0,0,0,0,0,0,0,0,242 BT BATOK EAST AVE 5 Singapore
3517,12,1984,1,1,0,1,0,0,182,0,0,115,67,0,0,0,0,0,0,0,0,242 HOUGANG ST 22 Singapore
3518,4,1982,1,1,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,242 JURONG EAST ST 24 Singapore
3519,4,1988,1,0,0,0,0,0,46,0,0,0,41,5,0,0,0,0,0,0,0,242 KIM KEAT LINK Singapore
3520,13,1992,1,0,0,0,0,0,46,0,0,0,0,0,46,0,0,0,0,0,0,242 PASIR RIS ST 21 Singapore
3521,10,1985,1,1,0,0,0,0,90,0,0,0,58,32,0,0,0,0,0,0,0,242 SERANGOON AVE 3 Singapore
3522,11,1995,1,0,0,0,0,0,66,0,0,0,33,33,0,0,0,0,0,0,0,242 SIMEI ST 5 Singapore
3523,4,1984,1,0,0,0,0,0,32,0,0,16,16,0,0,0,0,0,0,0,0,242 TAMPINES ST 21 Singapore
3524,10,1984,1,0,0,0,0,0,139,0,0,75,55,9,0,0,0,0,0,0,0,242 YISHUN RING RD Singapore
3525,23,1990,1,1,0,0,0,0,116,0,0,0,116,0,0,0,0,0,0,0,0,243 BISHAN ST 22 Singapore
3526,18,1988,1,0,0,0,0,0,68,0,0,0,34,34,0,0,0,0,0,0,0,243 BT PANJANG RING RD Singapore
3527,10,1984,1,0,0,0,0,0,108,0,0,0,20,88,0,0,0,0,0,0,0,243 BT BATOK EAST AVE 5 Singapore
3528,4,1983,1,0,0,0,0,0,24,0,0,16,8,0,0,0,0,0,0,0,0,243 HOUGANG ST 22 Singapore
3529,12,1982,1,0,0,1,0,0,132,0,0,88,44,0,0,0,0,0,0,0,0,243 JURONG EAST ST 24 Singapore
3530,4,1988,1,0,0,0,0,0,16,0,0,0,10,6,0,0,0,0,0,0,0,243 KIM KEAT LINK Singapore
3531,13,1992,1,0,0,0,0,0,47,0,0,0,0,0,47,0,0,0,0,0,0,243 PASIR RIS ST 21 Singapore
3532,13,1985,1,0,0,0,0,0,96,0,0,48,48,0,0,0,0,0,0,0,0,243 SERANGOON AVE 2 Singapore
3533,11,1995,1,1,0,0,0,0,92,0,0,0,54,38,0,0,0,0,0,0,0,243 SIMEI ST 5 Singapore
3534,12,1983,1,0,0,0,0,0,110,0,0,66,44,0,0,0,0,0,0,0,0,243 TAMPINES ST 21 Singapore
3535,10,1984,1,0,0,0,0,0,130,0,0,75,55,0,0,0,0,0,0,0,0,243 YISHUN RING RD Singapore
3536,12,1976,1,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,154,0,0,244 ANG MO KIO AVE 3 Singapore
3537,4,1990,1,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,244 BISHAN ST 22 Singapore
3538,12,1984,1,0,0,1,0,0,136,0,0,68,68,0,0,0,0,0,0,0,0,244 BT BATOK EAST AVE 5 Singapore
3539,12,1987,1,0,0,0,0,0,99,0,0,0,59,40,0,0,0,0,0,0,0,244 BT PANJANG RING RD Singapore
3540,15,1998,1,0,0,0,0,0,84,0,0,0,0,84,0,0,0,0,0,0,0,244 COMPASSVALE RD Singapore
3541,12,1983,1,0,0,0,0,0,160,0,0,91,69,0,0,0,0,0,0,0,0,244 HOUGANG ST 22 Singapore
3542,13,1982,1,0,0,1,0,0,236,0,0,172,64,0,0,0,0,0,0,0,0,244 JURONG EAST ST 24 Singapore
3543,9,1988,1,0,0,0,0,0,56,0,0,0,28,28,0,0,0,0,0,0,0,244 KIM KEAT LINK Singapore
3544,13,1992,1,0,0,0,0,0,47,0,0,0,0,0,47,0,0,0,0,0,0,244 PASIR RIS ST 21 Singapore
3545,4,1985,1,0,0,0,0,0,16,0,0,8,8,0,0,0,0,0,0,0,0,244 SERANGOON AVE 2 Singapore
3546,11,1995,1,0,0,0,0,0,98,0,0,0,40,58,0,0,0,0,0,0,0,244 SIMEI ST 5 Singapore
3547,12,1983,1,0,0,0,0,0,110,0,0,66,44,0,0,0,0,0,0,0,0,244 TAMPINES ST 21 Singapore
3548,12,1984,1,0,0,0,0,0,88,0,0,0,88,0,0,0,0,0,0,0,0,244 YISHUN RING RD Singapore
3549,12,1976,1,1,0,0,0,0,154,0,0,0,0,0,0,0,0,0,154,0,0,245 ANG MO KIO AVE 3 Singapore
3550,15,1990,1,1,0,1,0,0,76,0,0,0,0,0,76,0,0,0,0,0,0,245 BISHAN ST 22 Singapore
3551,4,1987,1,0,0,0,0,0,14,0,0,0,9,5,0,0,0,0,0,0,0,245 BT PANJANG RING RD Singapore
3552,4,1984,1,0,0,0,0,0,16,0,0,8,8,0,0,0,0,0,0,0,0,245 BT BATOK EAST AVE 5 Singapore
3553,15,1998,1,0,0,0,0,0,84,0,0,0,0,84,0,0,0,0,0,0,0,245 COMPASSVALE RD Singapore
3554,15,1983,1,0,0,1,0,0,84,0,0,0,12,72,0,0,0,0,0,0,0,245 HOUGANG ST 22 Singapore
3555,10,1982,1,0,0,1,0,0,89,0,0,52,36,1,0,0,0,0,0,0,0,245 JURONG EAST ST 24 Singapore
3556,4,1988,1,0,0,0,0,0,20,0,0,0,14,6,0,0,0,0,0,0,0,245 KIM KEAT LINK Singapore
3557,13,1992,1,1,0,0,0,0,46,0,0,0,0,0,46,0,0,0,0,0,0,245 PASIR RIS ST 21 Singapore
3558,13,1985,1,0,0,0,0,0,96,0,0,48,48,0,0,0,0,0,0,0,0,245 SERANGOON AVE 2 Singapore
3559,11,1995,1,0,0,0,0,0,98,0,0,0,40,58,0,0,0,0,0,0,0,245 SIMEI ST 5 Singapore
3560,11,1983,1,0,0,1,0,0,95,0,0,0,0,0,95,0,0,0,0,0,0,245 TAMPINES ST 21 Singapore
3561,12,1984,1,0,0,0,0,0,88,0,0,0,88,0,0,0,0,0,0,0,0,245 YISHUN AVE 9 Singapore
3562,4,1992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245A PASIR RIS ST 21 Singapore
3563,1,1992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,245B PASIR RIS ST 21 Singapore
3564,13,1987,1,0,0,0,0,0,120,0,0,0,78,42,0,0,0,0,0,0,0,246 BANGKIT RD Singapore
3565,11,1990,1,1,0,1,0,0,80,0,0,0,70,10,0,0,0,0,0,0,0,246 BISHAN ST 22 Singapore
3566,4,1984,1,0,0,0,0,0,16,0,0,8,8,0,0,0,0,0,0,0,0,246 BT BATOK EAST AVE 5 Singapore
3567,15,1998,1,0,0,0,0,0,84,0,0,0,0,84,0,0,0,0,0,0,0,246 COMPASSVALE RD Singapore
3568,4,1983,1,1,0,0,0,0,19,0,0,14,5,0,0,0,0,0,0,0,0,246 HOUGANG ST 22 Singapore
3569,12,1982,1,0,0,1,0,0,88,0,0,0,12,76,0,0,0,0,0,0,0,246 JURONG EAST ST 24 Singapore
3570,9,1988,1,0,0,0,0,0,96,0,0,0,68,28,0,0,0,0,0,0,0,246 KIM KEAT LINK Singapore
3571,13,1992,1,0,0,0,0,0,44,0,0,0,0,0,44,0,0,0,0,0,0,246 PASIR RIS ST 21 Singapore
3572,12,1985,1,0,0,1,0,0,88,0,0,0,66,22,0,0,0,0,0,0,0,246 SERANGOON AVE 3 Singapore
3573,11,1995,1,0,0,0,0,0,92,0,0,0,54,38,0,0,0,0,0,0,0,246 SIMEI ST 5 Singapore
3574,11,1983,1,0,0,0,0,0,137,0,0,114,20,1,2,0,0,0,0,0,0,246 TAMPINES ST 21 Singapore
3575,11,1984,1,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,246 YISHUN AVE 9 Singapore
3576,3,1990,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246A BISHAN ST 22 Singapore
3577,4,1990,1,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,247 BISHAN ST 22 Singapore
3578,12,1984,1,0,0,1,0,0,110,0,0,66,44,0,0,0,0,0,0,0,0,247 BT BATOK EAST AVE 5 Singapore
3579,15,1998,1,0,0,0,0,0,87,0,0,0,87,0,0,0,0,0,0,0,0,247 COMPASSVALE RD Singapore
3580,13,1983,1,1,0,0,0,0,133,0,0,111,22,0,0,0,0,0,0,0,0,247 HOUGANG AVE 3 Singapore
3581,13,1982,1,0,0,1,0,0,190,0,0,164,24,1,1,0,0,0,0,0,0,247 JURONG EAST ST 24 Singapore
3582,9,1988,1,0,0,1,0,0,96,0,0,0,56,40,0,0,0,0,0,0,0,247 KIM KEAT LINK Singapore
3583,13,1992,1,0,0,1,0,0,44,0,0,0,0,0,44,0,0,0,0,0,0,247 PASIR RIS ST 21 Singapore
3584,11,1995,1,0,0,0,0,0,66,0,0,0,33,33,0,0,0,0,0,0,0,247 SIMEI ST 5 Singapore
3585,11,1983,1,1,0,0,0,0,120,0,0,0,120,0,0,0,0,0,0,0,0,247 TAMPINES ST 21 Singapore
3586,12,1984,1,0,0,0,0,0,110,0,0,0,110,0,0,0,0,0,0,0,0,247 YISHUN AVE 9 Singapore
3587,1,1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,247A COMPASSVALE RD Singapore
3588,13,1987,1,0,0,0,0,0,128,0,0,0,66,42,20,0,0,0,0,0,0,248 BANGKIT RD Singapore
3589,25,1990,1,1,0,0,0,0,72,0,0,0,72,0,0,0,0,0,0,0,0,248 BISHAN ST 22 Singapore
3590,12,1984,1,0,0,1,0,0,110,0,0,66,44,0,0,0,0,0,0,0,0,248 BT BATOK EAST AVE 5 Singapore
3591,18,1992,1,0,0,0,0,0,114,0,0,0,38,76,0,0,0,0,0,0,0,248 CHOA CHU KANG AVE 2 Singapore
3592,15,1998,1,1,0,0,0,0,112,0,0,0,28,84,0,0,0,0,0,0,0,248 COMPASSVALE RD Singapore
3593,12,1984,1,1,0,0,0,0,181,0,0,113,67,1,0,0,0,0,0,0,0,248 HOUGANG AVE 3 Singapore
3594,13,1982,1,1,0,1,0,0,156,0,0,112,44,0,0,0,0,0,0,0,0,248 JURONG EAST ST 24 Singapore
3595,13,1988,1,0,0,1,0,0,120,0,0,0,88,32,0,0,0,0,0,0,0,248 KIM KEAT LINK Singapore
3596,13,1992,1,0,0,0,0,0,46,0,0,0,0,0,46,0,0,0,0,0,0,248 PASIR RIS ST 21 Singapore
3597,5,1989,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248 SIMEI ST 3 Singapore
3598,11,1983,1,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,248 TAMPINES ST 21 Singapore
3599,4,1984,1,0,0,0,0,0,24,0,0,0,24,0,0,0,0,0,0,0,0,248 YISHUN AVE 9 Singapore
3600,6,1998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248A COMPASSVALE RD Singapore
3601,12,1987,1,0,0,0,0,0,110,0,0,66,44,0,0,0,0,0,0,0,0,249 BANGKIT RD Singapore
3602,11,1990,1,1,0,0,0,0,80,0,0,0,70,10,0,0,0,0,0,0,0,249 BISHAN ST 22 Singapore
3603,12,1984,1,0,0,0,0,0,110,0,0,66,44,0,0,0,0,0,0,0,0,249 BT BATOK EAST AVE 5 Singapore
3604,15,1992,1,0,0,0,0,0,104,0,0,0,48,56,0,0,0,0,0,0,0,249 CHOA CHU KANG AVE 2 Singapore
3605,15,1998,1,0,0,0,0,0,87,0,0,0,87,0,0,0,0,0,0,0,0,249 COMPASSVALE RD Singapore
3606,13,1984,1,0,0,0,0,0,96,0,0,0,18,78,0,0,0,0,0,0,0,249 HOUGANG AVE 3 Singapore
3607,10,1982,1,1,0,0,0,0,102,0,0,80,22,0,0,0,0,0,0,0,0,249 JURONG EAST ST 24 Singapore
3608,9,1988,1,0,0,1,0,0,64,0,0,0,48,16,0,0,0,0,0,0,0,249 KIM KEAT LINK Singapore
3609,13,1992,1,0,0,0,0,0,47,0,0,0,0,0,47,0,0,0,0,0,0,249 PASIR RIS ST 21 Singapore
3610,10,1983,1,0,0,0,0,0,126,0,0,45,81,0,0,0,0,0,0,0,0,249 TAMPINES ST 21 Singapore
3611,12,1984,1,1,0,0,0,0,110,0,0,0,110,0,0,0,0,0,0,0,0,249 YISHUN AVE 9 Singapore
3612,2,1971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25 BENDEMEER RD Singapore
3613,15,1991,1,0,0,0,0,0,78,0,0,0,34,44,0,0,0,0,0,0,0,25 CHAI CHEE RD Singapore
3614,1,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25 DOVER CRES Singapore
3615,12,1976,1,1,0,0,0,0,149,0,0,144,0,5,0,0,0,0,0,0,0,25 EUNOS CRES Singapore
3616,1,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25 GHIM MOH LINK Singapore
3617,14,1977,1,0,0,1,0,0,247,0,0,0,0,0,0,0,0,0,247,0,0,25 HOUGANG AVE 3 Singapore
3618,16,1978,1,1,0,1,0,0,298,0,0,0,0,0,0,0,0,0,298,0,0,25 JLN BERSEH Singapore
3619,1,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25 JLN MEMBINA Singapore
3620,4,1949,1,0,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,25 LIM LIAK ST Singapore
3621,13,1976,1,0,0,0,0,0,120,0,0,0,120,0,0,0,0,0,0,0,0,25 MARSILING DR Singapore
3622,2,1977,1,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,25 NEW UPP CHANGI RD Singapore
3623,12,1974,1,0,0,1,0,0,198,0,0,0,198,0,0,0,0,0,0,0,0,25 SIN MING RD Singapore
3624,2,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25 ST. GEORGE'S LANE Singapore
3625,10,1962,1,0,0,0,0,0,110,0,27,79,4,0,0,0,0,0,0,0,0,25 TANGLIN HALT RD Singapore
3626,12,1980,1,0,0,1,0,0,110,0,0,0,110,0,0,0,0,0,0,0,0,25 TEBAN GDNS RD Singapore
3627,13,1978,1,0,0,0,0,0,120,0,0,0,120,0,0,0,0,0,0,0,0,25 TECK WHYE LANE Singapore
3628,25,1975,1,0,0,0,0,0,96,0,0,0,0,96,0,0,0,0,0,0,0,25 TELOK BLANGAH CRES Singapore
3629,11,1970,1,0,0,0,0,0,198,0,0,198,0,0,0,0,0,0,0,0,0,25 TOA PAYOH EAST Singapore
3630,1,1991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25A CHAI CHEE RD Singapore
3631,24,2007,1,0,0,0,0,0,92,0,0,0,46,46,0,0,0,0,0,0,0,25A JLN MEMBINA Singapore
3632,34,2019,1,0,0,0,0,0,287,0,30,62,132,0,0,0,63,0,0,0,0,25A ST. GEORGE'S LANE Singapore
3633,27,2007,1,0,0,1,0,0,236,0,0,0,196,40,0,0,0,0,0,0,0,25B JLN MEMBINA Singapore
3634,12,1987,1,0,0,0,0,0,132,0,0,66,66,0,0,0,0,0,0,0,0,250 BANGKIT RD Singapore
3635,11,1990,1,1,0,0,0,0,90,0,0,0,80,10,0,0,0,0,0,0,0,250 BISHAN ST 22 Singapore
3636,12,1984,1,0,0,0,0,0,110,0,0,66,44,0,0,0,0,0,0,0,0,250 BT BATOK EAST AVE 5 Singapore
3637,15,1992,1,1,0,0,0,0,96,0,0,0,39,57,0,0,0,0,0,0,0,250 CHOA CHU KANG AVE 2 Singapore
3638,4,1983,1,0,0,0,0,0,24,0,0,16,8,0,0,0,0,0,0,0,0,250 HOUGANG AVE 3 Singapore
3639,12,1982,1,0,0,0,0,0,110,0,0,88,22,0,0,0,0,0,0,0,0,250 JURONG EAST ST 24 Singapore
3640,13,1988,1,0,0,1,0,0,96,0,0,0,54,42,0,0,0,0,0,0,0,250 KIM KEAT LINK Singapore
3641,13,1992,1,0,0,0,0,0,49,0,0,0,0,0,49,0,0,0,0,0,0,250 PASIR RIS ST 21 Singapore
3642,10,1983,1,1,0,0,0,0,104,0,0,35,69,0,0,0,0,0,0,0,0,250 TAMPINES ST 21 Singapore
3643,10,1984,1,0,0,1,0,0,130,0,0,0,130,0,0,0,0,0,0,0,0,250 YISHUN AVE 9 Singapore
3644,15,1998,1,0,0,0,0,0,84,0,0,0,0,0,84,0,0,0,0,0,0,250A COMPASSVALE ST Singapore
3645,15,1998,1,0,0,1,0,0,84,0,0,0,0,0,84,0,0,0,0,0,0,250B COMPASSVALE ST Singapore
